url_length,tiny_url,pref_suf,https_token,iframe,anchor_tag,Favicon,SFH,requestURL,LinksInTags,label
35,1,1,1,1,0.427645788,1,1,0.012987013,0.417721519,0
42,1,0,1,1,1,0,0,1,0.833333333,1
27,1,1,1,1,1,0,0,0,0,0
73,0,0,1,1,0,1,1,0,0,1
57,1,1,0,1,0.987012987,0,0,0,0,0
44,1,1,1,1,1,1,1,0.75,0.333333333,0
41,1,1,1,1,0,1,1,0,0.75,0
37,1,1,1,1,0.839721254,1,1,0.058823529,0.536231884,0
148,0,1,1,1,1,1,1,0,0.166666667,1
56,1,1,1,1,0.945273632,1,1,0.333333333,1,0
45,1,1,1,1,0.25210084,1,1,0.875,0.853658537,0
24,1,1,0,1,0,1,1,0,0,1
22,1,1,1,1,0.857142857,0,0,0.033333333,0.024691358,0
77,1,1,1,1,0.419354839,0,1,0,0.048780488,0
56,1,1,1,1,0.893617021,1,1,0.766666667,0.3125,0
24,1,1,1,1,1,1,1,0,0.476190476,0
61,0,0,0,1,1,0,0,0,0,1
57,1,1,1,1,0.544871795,0,0,1,0.529411765,0
65,1,1,1,1,0.171232877,0,1,0,0.204081633,0
68,1,1,1,1,0,0,1,0,0,0
29,1,1,1,1,1,0,0,0,0.066666667,0
57,1,1,1,1,0,1,1,0,0,1
121,1,0,0,1,0,1,0,0.777777778,0.461538462,0
48,1,1,1,1,1,0,0,1,0.375,0
27,1,1,1,1,0.842105263,0,1,1,0.842105263,0
44,1,1,1,1,1,1,0,0,0.25,0
45,1,1,1,1,0.5,1,1,0.666666667,0.979591837,0
108,1,1,0,1,1,0,0,1,0.666666667,1
94,1,1,1,1,0.091954023,0,1,0,0.647058824,0
44,1,1,1,1,0.285714286,1,1,0.166666667,0.842105263,0
60,1,1,1,1,0.870967742,1,1,0.08,0.536231884,0
29,1,0,0,1,1,0,0,0,0.428571429,1
52,1,1,1,1,1,0,0,0,0,1
38,1,1,1,1,0.896551724,0,1,0,0.142857143,0
38,0,1,1,1,1,0,0,0,0.068965517,0
66,1,1,1,1,0.972972973,0,1,1,0.555555556,0
73,1,0,1,1,0,1,0,0,1,1
60,1,1,0,1,1,1,0,1,1,1
57,1,1,1,1,1,1,0,1,0.5,1
27,1,1,1,1,0.208661417,1,1,0,0.733333333,0
71,1,1,1,1,0.666666667,1,1,0,0.272727273,0
147,1,1,0,1,1,0,0,0,0,1
55,1,1,1,1,0.779816514,1,1,0,0.073170732,0
67,1,1,1,1,0.959183673,0,0,0.5,0.25,0
50,1,1,1,1,0,0,1,0,0.25,0
41,0,1,1,1,1,0,0,0,0,1
109,1,0,1,1,1,0,0,0,0,1
108,1,1,1,1,1,1,0,1,0.625,1
332,1,1,1,1,1,0,0,0,0,0
158,1,1,1,1,0.70212766,0,1,0,0.05,0
38,1,1,0,1,0,1,1,0,0,1
65,1,1,1,1,1,1,1,0,0.4,0
170,1,1,1,1,0.369918699,1,0,0.975609756,0.432432432,0
96,1,1,1,1,0,0,0,0,0,0
62,1,1,1,1,0.025210084,1,1,1,0.839285714,0
45,1,1,0,1,1,0,0,0,0,1
36,1,0,0,1,1,0,0,0,0,1
116,1,1,1,1,0.25,1,0,1,0.692307692,0
23,1,1,0,1,0,1,1,0,1,1
69,0,1,0,1,0.879699248,1,1,1,0.375,0
35,1,0,1,1,0.261904762,1,1,1,0.926829268,0
217,1,1,0,1,1,1,1,1,1,1
54,1,1,1,1,0.051282051,1,1,0.5,0.884615385,0
114,1,1,1,1,0.981884058,1,0,0.958333333,0.291666667,0
149,1,1,1,1,0.246153846,0,1,0.42,0.681818182,0
37,1,1,1,1,1,1,1,0,0,1
26,1,1,1,1,1,1,1,0,0.823529412,0
38,1,1,1,1,1,0,0,0.25,0.127272727,1
69,1,1,0,1,1,1,1,0,0.333333333,0
62,1,1,1,1,0.99137931,0,0,0,0.307692308,0
107,1,1,1,1,0,0,0,1,0,1
61,1,1,0,1,1,1,1,0,0.5,0
182,0,1,0,1,1,0,0,0,0,1
79,1,1,1,1,1,1,0,0,0.230769231,0
91,1,1,1,1,0.93902439,0,0,1,0.576923077,0
57,1,1,1,1,0.204918033,1,0,1,0.904761905,0
65,0,1,0,1,0,1,1,0,0,0
57,1,1,1,1,0.771653543,1,1,0.047619048,0.6875,0
58,1,1,1,1,0.943396226,1,0,0.777777778,0.666666667,0
32,1,1,1,1,0,0,1,0,0,0
33,1,1,1,1,1,0,0,0,0.4375,0
23,1,1,1,1,1,1,0,1,0.933333333,0
48,1,1,1,1,0.180851064,1,1,0.533333333,0.957446809,0
43,1,1,1,1,0,1,1,0,0,0
39,1,1,1,1,0.25,1,0,0.87755102,0.954545455,0
28,1,1,1,1,1,0,0,0.5,0.181818182,1
33,1,1,1,1,0,1,1,0,0,1
44,0,1,1,1,0.64516129,0,0,0.75,0.692307692,0
44,1,1,1,1,1,0,0,0,0.029411765,1
62,0,0,1,1,1,0,0,0,0,1
45,0,1,1,1,0.974276527,1,0,1,0.65,0
57,1,1,1,1,0.17877095,1,0,0,0.071428571,0
48,1,1,0,1,1,1,0,1,0.888888889,0
58,1,1,1,1,0.490740741,1,1,0,0.914285714,0
100,1,1,1,1,0.933333333,1,0,0,0.15,0
47,1,1,1,1,1,0,1,0,0.094339623,1
153,1,1,1,1,0,1,1,0,1,1
31,1,1,1,1,0.428571429,0,1,0,0.111111111,0
41,1,0,1,1,1,1,1,0,0.5,1
34,1,0,1,1,1,1,0,1,0.666666667,1
262,1,1,0,1,0,0,0,0,0.25,1
66,1,1,0,1,1,0,0,0.2,0.095238095,1
60,1,0,0,1,0,1,1,0,0,1
36,1,1,1,1,0.978947368,1,0,0.8,0.333333333,0
122,1,1,1,1,0.097560976,1,1,0.5,0.653846154,0
41,1,0,0,1,1,1,0,1,0.666666667,1
58,1,0,1,1,1,1,0,0.333333333,0.210526316,1
31,1,1,1,1,0.95,1,1,1,0.782608696,0
206,1,1,0,1,0,1,0,1,0.8,1
31,1,1,1,1,0.942857143,0,1,0.9375,0.366666667,0
45,1,0,1,1,0,1,1,0,0,1
57,1,1,1,1,0.362068966,1,1,0.6,0.217391304,0
70,1,1,1,1,1,1,0,0.6,0.176470588,1
33,1,1,0,1,1,1,1,0,0.5,1
65,1,1,1,1,0,1,1,0,0.2,1
137,0,1,1,1,1,1,1,1,0.75,0
130,1,1,0,1,1,1,0,0,0.434782609,0
63,1,1,1,1,0.636363636,1,1,0,0.222222222,0
42,1,1,0,1,0,1,1,0,0,0
92,1,1,1,1,1,0,0,0,0,1
89,0,1,1,1,0.968619247,1,0,0,0.09375,0
36,1,1,0,1,0,1,1,0,0,1
69,1,0,1,1,1,0,0,0.5,0,1
37,1,1,1,1,0.98028169,0,0,0,0.009615385,0
105,1,0,1,1,1,0,1,0,0,1
70,1,1,1,1,0,1,1,0,0,0
43,1,1,1,1,1,1,0,1,0.388059701,0
37,1,1,1,1,0.976027397,0,0,0,0.009615385,0
41,1,1,1,1,0,1,1,0,1,0
35,1,1,0,1,0,1,1,0,0,0
20,1,1,0,1,1,0,1,0,0,0
73,1,1,0,1,0,1,0,0,1,1
44,1,0,1,1,0,1,1,0,0,1
40,1,0,0,1,0,0,1,0,0,1
77,1,1,1,1,0,1,1,0,0,0
106,1,1,1,1,0.943661972,0,1,0,0.258064516,0
44,1,1,1,1,0.986111111,0,0,0.418604651,0.615384615,0
32,1,1,0,1,1,1,0,0,0.333333333,1
60,1,1,1,1,0.530612245,0,0,0,0.142857143,0
50,1,1,1,1,1,1,1,0,0.576923077,0
81,1,0,0,1,1,1,0,1,0.090909091,1
80,1,1,1,1,1,0,0,1,0.65,0
84,1,1,1,1,1,1,1,0,0,1
70,1,1,1,1,0.607142857,0,1,0,0,0
65,1,1,1,1,0,1,1,0,0,1
33,1,1,1,1,1,0,1,1,0.8,1
39,1,0,1,1,1,0,0,1,0.833333333,1
107,1,1,1,1,0,0,0,1,0,1
79,1,1,1,1,1,1,0,0,0,0
155,1,1,0,1,0,1,1,0,0,0
104,1,1,1,1,0.429752066,1,1,0.710526316,0.8,0
95,1,1,1,1,0.944444444,1,0,0,0.588235294,0
63,1,1,1,1,1,0,1,0,0.2,1
49,1,1,1,1,0.5,0,1,0.807692308,0,0
25,0,1,0,1,0,1,0,0.98245614,0.5625,1
67,1,1,1,1,0.55625,1,0,0.854545455,0.789473684,0
36,1,1,1,1,0.456375839,1,0,0,0.214285714,0
58,1,1,1,1,0.628458498,0,0,0.016,0.6,0
43,1,1,0,1,0.928571429,0,1,0,0,0
78,1,1,1,1,1,1,1,1,0.923076923,1
67,1,1,1,1,0,1,1,0,0,0
75,1,1,1,1,0.515625,1,1,0.818181818,0.5,0
89,1,1,0,1,0,0,1,0,0,1
34,1,1,1,1,1,0,0,0,0.105263158,0
35,1,1,0,1,1,1,0,1,0.5,1
79,1,1,1,1,1,1,0,0,0.153846154,1
131,1,1,0,1,1,1,0,0,0.833333333,1
45,1,0,1,1,1,0,0,1,0.066666667,1
44,1,0,0,1,1,1,1,1,0.857142857,1
89,0,0,1,1,0,1,1,0,0,1
49,1,1,1,1,0.329113924,1,1,0.142857143,0.162790698,0
209,1,1,1,1,1,1,0,1,1,1
42,1,1,0,1,1,0,0,1,0.833333333,1
21,1,0,1,1,0,1,1,0,0,1
34,1,1,1,1,1,0,0,0.666666667,0,0
47,1,1,1,1,1,1,0,0,0.533333333,0
89,1,1,0,1,0,0,1,0,0,1
55,0,1,1,1,0,1,0,0,0,0
44,1,1,1,1,0.942028986,1,0,1,0.84,0
39,1,1,1,1,0.344827586,0,1,0,0.089285714,0
69,1,1,1,1,1,0,0,0,0,1
31,1,1,1,1,0.191489362,1,1,1,0.741935484,0
60,1,1,1,1,0.659259259,1,1,0,0.076923077,0
83,1,1,0,1,0,0,0,0,0,1
88,1,1,0,1,1,0,0,0,0,1
21,1,1,0,1,1,0,0,0.5,0.882352941,1
45,1,1,1,1,0.474820144,1,0,1,0.192307692,0
75,1,1,1,1,0.053435115,1,1,1,0.947368421,0
41,1,1,1,1,1,1,0,0,0.5,0
105,0,0,1,1,0,0,0,0,0,1
93,1,0,1,1,0,1,1,1,0.454545455,0
39,1,1,1,1,0,1,1,0,0,1
60,1,1,1,1,1,1,0,1,1,1
37,1,1,1,1,0.513333333,1,0,1,0.192307692,0
88,1,1,0,1,1,0,0,0,0,1
79,1,1,1,1,0.805194805,1,1,0.192307692,0.675,0
80,1,1,0,1,1,1,0,0,0,0
103,1,0,0,1,0,1,1,0,0,0
61,1,1,1,1,0.840909091,1,0,1,0.074074074,0
32,1,0,0,1,1,0,1,0.3,0.090909091,1
73,1,1,1,1,1,0,0,0,0.1,0
69,1,1,0,1,1,1,0,1,0.363636364,1
71,1,1,1,1,1,0,0,0,0,1
244,1,1,1,1,0,1,1,1,1,1
55,1,1,0,1,0,1,1,0,0,1
71,1,1,1,1,0.261363636,1,1,1,0.681818182,0
50,1,1,0,1,0,1,1,0,0,1
97,1,1,0,1,0,1,1,0,0,0
21,1,1,0,1,0,0,1,0,0,1
104,1,1,0,1,1,0,0,0,0,1
31,1,1,1,1,0,1,1,0,0,0
107,1,1,1,1,0.2625,1,1,0.45,0.907407407,0
52,0,1,1,1,0.246153846,1,1,0,0.769230769,0
90,1,1,0,1,0,1,1,0,0,1
25,1,0,0,1,0,1,1,0,0,1
58,1,1,1,1,0.967741935,0,0,0,0.09375,0
78,1,1,0,1,0.442622951,1,1,0.875,0.166666667,0
136,1,0,1,1,1,0,0,0.615384615,0,1
38,1,1,1,1,0.984435798,1,0,1,0.611111111,0
74,1,1,1,1,0.227074236,0,1,0.482142857,0.807017544,0
149,1,1,0,1,0,1,0,1,1,1
54,1,0,0,1,0,1,1,0,0,1
36,1,1,1,1,1,0,0,0.666666667,0.19047619,1
121,1,0,0,1,0,0,0,0,0.5,1
26,0,1,1,1,0,1,1,0,0.758364312,0
49,1,1,0,1,1,0,1,1,0.2,1
90,1,1,1,1,1,1,0,0.916666667,0.222222222,0
22,1,1,1,1,0.973684211,0,1,0.769230769,0,0
53,1,1,1,1,0.839285714,0,0,0.9,0.76,0
86,1,1,1,1,1,0,0,0,0.05,1
38,1,1,0,1,1,1,1,0,0.5,1
74,1,1,1,1,0.902777778,1,0,0,0.47826087,0
66,1,1,1,1,0.942307692,1,0,1,0.35,0
67,1,1,0,1,0,1,1,0,0,0
68,1,1,1,1,0,1,1,0,0,1
32,1,1,1,1,1,0,0,1,0.333333333,1
39,1,1,1,1,1,0,0,0,0.25,1
78,1,1,0,1,1,0,1,0,0,1
229,1,1,1,1,0.504424779,1,1,0.267857143,0.333333333,0
28,1,1,1,1,0.885245902,1,0,1,0.636363636,0
308,1,1,1,1,0.285714286,1,1,0,0,0
70,1,1,1,1,1,1,0,1,0.928571429,1
81,1,1,1,1,0.273809524,0,1,0,0.136363636,0
70,1,1,0,1,0.377358491,0,0,0.5,0.473684211,0
29,1,1,1,1,0.894736842,1,0,1,0.25,0
46,1,1,0,1,1,1,0,1,1,0
62,1,1,1,1,0,1,1,0,0,0
81,1,1,1,1,0.986486486,1,0,1,0.25,0
48,1,1,1,1,0.928571429,0,1,0,0,0
47,0,1,1,1,0.928327645,1,0,0.957446809,0.85,0
51,1,1,0,1,1,1,0,1,0.904761905,1
53,1,1,1,1,1,0,1,0,0.615384615,0
70,1,1,1,1,1,1,1,1,0.3,0
34,1,1,0,1,0.056338028,1,1,0.972972973,0.75,0
35,1,1,1,1,0,1,1,0,1,0
48,1,1,1,1,1,1,0,1,0.8,1
79,1,1,1,1,1,1,0,0,0,0
87,1,1,1,1,0.032786885,1,1,0,0.896551724,0
53,1,1,0,1,0.176470588,1,1,1,0.903225806,0
31,1,1,1,1,1,0,1,1,0.19047619,1
60,1,1,1,1,1,1,0,0,0.4,0
71,1,1,1,1,0.319727891,1,1,0.636363636,0.910714286,0
67,1,1,1,1,0.313559322,1,1,0.924528302,0.666666667,0
81,1,1,1,1,0.90625,1,0,0.5,0.857142857,0
56,1,1,1,1,0.042792793,1,1,0,0.101694915,0
43,1,0,1,1,0,0,1,0,0.1,1
51,1,1,0,1,0.928571429,1,1,0.909090909,0.6,0
50,0,1,1,1,1,0,0,0,0,1
25,1,1,0,1,0.980392157,1,0,0.5,0.933333333,0
48,1,1,1,1,0,1,1,0,0.038095238,0
115,1,1,1,1,0,1,0,1,1,1
33,1,1,0,1,0.333333333,1,0,1,0.923076923,0
20,1,1,1,1,0.571428571,1,1,0,0.166666667,0
41,0,1,1,1,0.227642276,1,0,1,0.7,0
46,1,0,0,1,0,1,1,0,0,0
50,0,1,1,1,0.950819672,1,0,0.923076923,0.666666667,0
75,1,1,0,1,1,0,0,0,0,1
248,1,0,0,1,0,1,1,0,0,1
134,1,1,1,1,0.983050847,0,1,0,0.26,0
85,1,1,1,1,0.312977099,1,1,0.133333333,0.21875,0
71,1,1,1,1,0,1,1,0,0,0
53,0,0,1,1,1,0,0,1,0.833333333,1
44,1,1,0,1,1,0,1,1,0.230769231,1
56,1,1,1,1,0,1,1,0,0,0
33,0,1,1,1,1,0,1,1,0.230769231,1
39,1,1,1,1,0.43438914,1,1,0.009433962,0.377777778,0
53,1,1,1,1,1,0,0,0.992647059,0.344827586,0
54,1,1,0,1,0.392857143,1,1,1,0.888888889,0
45,1,0,1,1,0,1,1,0,0,1
40,1,1,1,1,0,1,1,0,0,1
191,1,1,0,1,1,1,1,1,1,1
53,1,1,1,1,1,0,0,0,0,1
48,1,1,0,1,1,0,0,0.333333333,0,1
25,1,1,1,1,0.961165049,0,0,1,0.591836735,0
72,1,1,1,1,0.906832298,0,1,0.5,0,0
42,1,1,1,1,0.121212121,1,1,1,0.782608696,0
23,1,1,1,1,1,1,0,0.893617021,0.318181818,0
57,1,1,1,1,0.974358974,0,1,0,0.294117647,0
86,1,1,1,1,0.244897959,0,1,0.857142857,0.46875,0
48,1,0,1,1,1,0,0,1,0.542857143,1
36,1,0,1,1,0,1,1,0,0,1
58,1,1,1,1,0.230769231,1,1,0.5,0.5,0
38,1,1,1,1,0.986394558,1,0,1,0.891891892,0
345,1,1,1,1,1,1,1,0,0,0
63,1,1,1,1,1,0,0,0,0,1
24,1,1,1,1,0.421052632,1,1,1,0.85106383,0
58,1,1,0,1,1,1,1,0,0.5,0
66,1,1,1,1,0.4,1,1,1,1,0
46,1,1,1,1,0.980314961,1,0,0.952380952,0.357142857,0
105,0,1,1,1,0,0,1,0,0.133333333,1
44,1,1,1,1,0.868421053,1,1,1,0.888888889,0
66,1,1,1,1,0,0,1,0,0.5,1
57,1,1,1,1,0.961165049,1,0,0.166666667,0.117647059,0
65,1,1,1,1,1,1,0,0,0.428571429,0
32,1,1,0,1,0,0,0,0,0.2,1
80,1,1,0,1,1,1,0,1,0.333333333,1
20,1,1,1,1,0.991957105,1,1,0.285714286,0.944444444,0
81,1,1,1,1,0.845303867,0,0,0,0.15,0
66,1,1,1,1,0.944444444,0,0,0,0.163934426,0
31,1,0,1,1,1,0,0,1,0.833333333,1
29,1,0,1,1,1,1,1,0.5,0.571428571,1
59,1,1,0,1,0.5,1,1,1,0.902777778,0
38,1,1,1,1,0.859649123,0,1,0.034482759,0.24,0
118,1,1,1,1,1,1,0,0.869565217,0.294117647,0
26,1,1,1,1,1,1,0,1,0.147058824,0
53,1,1,1,1,0.175438596,1,1,0.933333333,0.703703704,0
160,1,0,0,1,1,1,0,1,1,1
132,1,1,1,1,0.333333333,1,1,0.333333333,0.75,0
71,1,1,1,1,0.268656716,0,1,0.458333333,0.840425532,0
49,1,1,1,1,0.333333333,0,0,1,0.5,0
88,1,1,1,1,0.863354037,1,0,1,0.935483871,0
78,1,1,1,1,0.587301587,1,0,0.96875,0.444444444,0
99,1,1,0,1,0,1,1,0,0,0
44,0,0,0,1,1,1,0,1,0.5,1
25,1,0,1,1,0.3125,1,0,0.785714286,0.5,0
68,1,1,1,1,0,1,1,0,0,1
128,1,1,1,1,0,0,1,0,0,1
59,1,1,1,1,0.352941176,1,1,0,0.111111111,0
38,1,1,1,1,0,1,1,0,0.052631579,1
54,1,1,1,1,0.558823529,1,1,0.833333333,0.666666667,0
79,1,1,1,1,0.857142857,0,1,0,0.166666667,0
63,1,1,1,1,0.583333333,1,1,0.692307692,0.65625,0
28,1,1,1,1,1,1,0,1,0.769230769,0
28,1,0,0,1,1,1,1,0.8,0.75,1
40,1,1,1,1,0.740506329,1,0,0.071428571,1,0
22,1,1,1,1,0.984126984,1,0,1,0.709677419,0
44,1,1,1,1,0.838235294,1,1,0.875,0.826086957,0
51,1,1,1,1,0.541666667,0,0,1,0.529411765,0
74,1,1,1,1,0.995444191,0,1,1,0.507246377,0
40,1,1,1,1,0.272727273,1,1,0.909090909,0.85483871,0
47,1,1,1,1,0.963855422,1,1,0,0.6,0
42,1,1,1,1,1,1,0,1,0.607142857,0
56,0,1,0,1,0.979865772,0,0,0,0.15,0
54,1,1,1,1,1,1,0,0.857142857,1,1
27,0,1,1,1,0,1,1,0,0.5,0
23,1,1,1,1,1,1,0,0,0.545454545,1
56,1,1,1,1,1,1,1,0,0.095238095,0
118,1,1,0,1,1,1,1,0,0,0
75,1,0,0,1,1,0,0,0.632352941,0.666666667,1
44,1,1,0,1,0.455223881,0,1,0.818181818,0.3125,0
29,1,1,1,1,1,0,0,0.5,0.181818182,1
61,1,1,0,1,0.256637168,0,1,0.041666667,0.133333333,0
29,1,1,0,1,0,1,1,0,0,1
34,1,1,1,1,0.952380952,0,1,0,0.1,0
41,1,1,1,1,1,0,1,1,0.5,0
41,1,0,1,1,0,1,1,0,0.2,1
17,1,1,0,1,0,1,1,0,0,1
32,1,1,1,1,1,0,0,0,0,1
77,1,0,0,1,0,1,0,1,0.125,1
22,1,1,1,1,0.1886121,0,0,1,0.5,0
126,1,1,1,1,0.345323741,1,1,0.666666667,0.714285714,0
55,1,1,1,1,0.344262295,0,1,0,0.032258065,0
34,1,1,1,1,0.930769231,1,0,0.928571429,0.754098361,0
67,1,0,1,1,1,0,0,0,0,1
24,1,1,0,1,0,1,1,0,0,0
43,1,0,1,1,1,0,0,1,0.833333333,1
152,1,0,1,1,0,0,1,0,0,1
172,1,0,1,1,0,0,0,0,0,1
82,1,1,1,1,1,1,0,0.083333333,1,1
47,1,1,1,1,0.222222222,1,1,0,0.071428571,0
49,1,1,0,1,0.956521739,1,1,0,0,0
67,1,0,1,1,1,0,0,0.974358974,0.857142857,1
92,1,1,1,1,0.99009901,1,0,1,0.666666667,0
59,1,1,1,1,0.804166667,1,1,1,0.943820225,0
32,1,1,1,1,1,1,1,0.734177215,0.933333333,0
65,1,1,1,1,0.997275204,0,0,0.769230769,0.363636364,0
46,1,1,1,1,0.901408451,1,0,0,0.142857143,0
57,0,1,1,1,0,1,0,0,0,0
75,1,1,1,1,0.482758621,1,1,0.631578947,0.909090909,0
31,1,1,1,1,0,1,1,0,0.619047619,0
53,1,1,1,1,0.819672131,1,1,0.428571429,0.590163934,0
39,1,1,1,1,1,0,0,0,0.166666667,1
85,1,1,1,1,0.571428571,0,1,0.75,0.951807229,0
60,1,0,1,1,1,1,0,1,0.75,1
41,1,1,0,1,0,1,1,0,0,0
38,1,1,1,1,0.646551724,0,1,0.615384615,0.333333333,0
94,1,1,1,1,0.978723404,1,0,1,0.818181818,0
46,1,1,0,1,1,0,0,1,0,1
38,1,1,1,1,0.845454545,1,1,0.6,1,0
31,1,1,1,1,0,0,1,0,0,0
61,1,1,1,1,1,1,0,0,0.4,1
34,1,1,1,1,1,1,1,1,0.384615385,0
78,1,1,0,1,0,1,1,0,0,0
62,1,1,1,1,0.990196078,1,1,1,0.977777778,0
26,0,1,1,1,1,1,0,1,0.6875,0
85,1,1,0,1,0,1,0,0,1,1
43,1,1,1,1,1,0,0,0,0,1
51,1,0,1,1,1,0,1,0,0,1
38,1,1,1,1,0,0,1,0,0,0
75,0,1,1,1,0,0,1,0,0.5,0
32,1,1,1,1,1,0,1,1,0.053571429,0
30,1,1,0,1,1,1,1,0,0.5,0
60,1,1,1,1,0.430555556,1,0,0.916666667,0.830188679,0
54,1,0,1,1,1,0,0,1,0.833333333,1
33,1,1,1,1,0.992366412,1,0,1,0.25,0
86,1,1,0,1,0,1,0,0,1,1
77,0,1,1,1,0.901639344,1,0,1,0.1875,0
62,1,1,1,1,0.864583333,1,1,1,0.909090909,0
38,1,0,0,1,0,0,0,0,0,1
59,1,1,0,1,1,1,1,0,0,1
52,1,1,0,1,0.432432432,0,1,1,0.615384615,0
48,1,1,1,1,0.757281553,1,1,0,0.327586207,0
258,1,1,0,1,0,1,0,1,1,1
51,1,1,1,1,1,1,0,0,0.25,0
57,1,1,1,1,1,0,0,0.92,0.285714286,0
35,1,1,0,1,1,0,0,0,0,1
30,1,0,1,1,1,0,0,1,0.833333333,1
46,1,0,0,1,0,0,0,1,0.230769231,1
80,1,0,1,1,0,1,1,0,0,1
132,1,1,0,1,0,1,1,0,0,1
50,1,1,1,1,0.97382199,1,1,1,0.555555556,0
58,1,1,1,1,1,0,1,0,0.053571429,0
29,1,1,1,1,1,0,0,1,0.833333333,1
281,1,0,0,1,1,1,0,1,0.5,1
28,1,1,1,1,0.2,0,0,0,0,0
54,1,0,1,1,0.96,0,0,1,0.265306122,0
28,0,1,1,1,0,1,0,0.476190476,0.538461538,1
70,1,1,1,1,1,0,1,1,0.105263158,0
45,1,0,1,1,1,0,0,1,0.791666667,1
47,1,1,1,1,0.540322581,1,1,0,0.857142857,0
50,1,0,1,1,1,0,0,1,0.833333333,1
76,1,1,1,1,1,0,1,0,0,1
46,1,0,1,1,1,0,0,1,0.833333333,1
74,1,1,1,1,0.994413408,0,0,0,0.096774194,0
38,1,1,0,1,1,1,0,1,0.777777778,1
43,0,1,1,1,0.41512605,0,0,0,0.133333333,0
49,1,1,1,1,0.977272727,1,1,1,1,0
30,1,0,1,1,1,0,0,1,0.833333333,1
29,1,1,1,1,1,0,0,0,0,1
91,1,1,1,1,0.338235294,1,1,0.941176471,0.885714286,0
53,1,1,0,1,0.945054945,1,0,0,0.692307692,0
47,1,0,0,1,1,0,0,0.2,0.090909091,1
35,1,1,1,1,0.887640449,1,0,1,0.842105263,0
50,1,1,1,1,0.318471338,1,1,0.909090909,0.785714286,0
39,1,0,1,1,1,0,0,0,0,1
68,1,1,0,1,0.339622642,0,0,0,0.025641026,0
39,1,1,1,1,1,1,0,0.5,0.5,0
43,1,1,1,1,1,1,1,0.416666667,0.583333333,0
55,1,1,1,1,0.25,1,1,1,0.875,0
78,1,1,0,1,1,1,0,0.980769231,0.285714286,0
242,0,1,1,1,1,1,0,1,1,1
80,1,0,1,1,0,1,1,0,0,1
104,1,1,1,1,0.991150442,1,1,0.666666667,0.608695652,0
64,1,0,0,1,1,1,0,1,0.666666667,1
30,1,0,0,1,0,1,1,0,0,1
22,1,1,1,1,1,1,1,0.012987013,0.380952381,1
44,0,0,1,1,1,0,0,1,0.833333333,1
106,1,1,1,1,0,1,1,0,0,1
70,1,1,1,1,0.802469136,0,1,0.979591837,0.647058824,0
74,1,1,1,1,0.365384615,1,1,0.318181818,0.246153846,0
67,1,1,1,1,1,1,0,0,0.666666667,1
67,1,1,1,1,0,1,1,0,0,0
51,1,1,1,1,0,1,1,0,0,1
51,1,1,1,1,0.658536585,1,0,0.944444444,0.416666667,0
99,1,1,1,1,0.433333333,1,0,0.5,0.825,0
50,1,1,1,1,1,1,0,0.419354839,0.75,1
69,1,1,0,1,0,1,1,0,0,0
57,1,1,1,1,0,0,1,1,0.25,1
33,1,1,0,1,1,0,0,0.222222222,0,1
242,1,1,0,1,1,1,0,1,0.5,1
42,1,1,1,1,0.5,1,1,0.153846154,0.666666667,0
89,1,1,0,1,0.355704698,0,0,0.277777778,0.642857143,0
113,1,1,1,1,0,1,0,0.666666667,1,1
79,1,0,1,1,0,1,1,0,0,1
67,1,0,0,1,1,1,0,1,1,0
34,1,1,0,1,0,1,1,0,1,1
79,1,1,1,1,0.5,1,1,0,0.125,0
31,1,1,1,1,1,0,1,0,0,0
44,1,0,1,1,1,1,0,0.75,0.8,0
45,1,1,1,1,0.993902439,1,0,0.086956522,0.5,0
66,1,1,1,1,0.260606061,1,0,1,0.904761905,0
99,1,1,1,1,1,1,1,0,0,0
60,0,1,1,1,0.9921875,0,0,1,0.1,0
88,1,1,1,1,0,1,1,0,0,0
28,1,1,1,1,0,1,1,0,0,1
104,1,0,1,1,0.173501577,1,0,0.090909091,0.722222222,0
28,1,1,1,1,0.944444444,0,0,0,0.043478261,0
45,1,1,0,1,1,0,0,0,0,1
59,1,1,0,1,0,1,1,0,0,0
23,1,1,1,1,0.97254902,1,0,0.987951807,0.775510204,0
92,1,0,1,1,1,0,0,1,0.833333333,1
68,1,1,1,1,1,1,0,0.5,0.5,0
79,1,1,1,1,1,1,0,0,0,0
69,1,1,1,1,0,1,1,0,1,0
31,0,1,1,1,1,1,1,1,0.2,1
37,1,1,1,1,0.866666667,1,1,1,0.933333333,1
54,1,0,1,1,1,0,1,0,0,1
58,1,1,0,1,1,0,0,0,0,1
32,1,1,1,1,0.4,1,1,0,0.655172414,1
30,1,1,1,1,0.295774648,1,1,0.777777778,0.956521739,0
39,1,1,1,1,0.666666667,1,1,0.846153846,0.730769231,0
46,0,0,1,1,0.952380952,1,0,0.95,0.461538462,0
34,0,0,0,1,1,0,0,1,0.833333333,1
118,1,1,1,1,0.365517241,0,0,0.5,0.615384615,0
107,1,0,0,1,1,1,0,1,1,1
63,1,0,1,1,0.479452055,0,1,1,0.903225806,0
59,1,1,1,1,1,0,1,0,0.055555556,0
60,0,1,1,1,0.233333333,0,1,0,0.071428571,0
45,0,1,1,1,1,0,1,1,0.533333333,0
51,1,1,0,1,0,1,0,1,1,1
24,1,1,1,1,0.601398601,0,0,0,0.111111111,0
